Split	SentIdx	StartPos	EndPos	Inner	Sentence	NEType	SourcePhrase	TargetNE	C	D	c	m	f	X	FL	TBD	AnnotationIssues	Comments
Test	1661	1	1	0	DDP Anhänger vor dem Brandenburger Tor : “ Wir wollten einen Link zum Fußball schaffen “	Organisation	DDP	DDP	0	0	0	0	0	0	0	1		[TBD]
Test	1661	5	5	1	DDP Anhänger vor dem Brandenburger Tor : “ Wir wollten einen Link zum Fußball schaffen “	Location-derived	Brandenburger	Brandenburger	0	0	0	0	0	0	0	1		[TBD]
Test	1661	5	6	0	DDP Anhänger vor dem Brandenburger Tor : “ Wir wollten einen Link zum Fußball schaffen “	Location	Brandenburger Tor	Brandenburger Tor	0	0	0	0	0	0	0	1		[TBD]
Test	1662	12	12	0	Mit einem Marktanteil von 8,5 Prozent des plazierten Eigenkapitals bezeichnet sich MPC selbst inzwischen als der Gesamtmarktführer für geschlossene Fonds .	Organisation	MPC	MPC	0	0	0	0	0	0	0	1		[TBD]
Test	1663	4	4	0	Der Bürokratie-Abbau in Deutschland kommt nur schleppend voran .	Location	Deutschland	Deutschland	0	0	0	0	0	0	0	0		L
Test	1667	2	2	0	© picture-alliance Die Kraichgauer sollen 5,2 Millionen Euro für Sigurdsson ausgegeben haben .	Organisation	picture-alliance	picture-alliance	0	0	0	0	0	0	0	0		L
Test	1667	4	4	0	© picture-alliance Die Kraichgauer sollen 5,2 Millionen Euro für Sigurdsson ausgegeben haben .	Location-derived	Kraichgauer	Kraichgau	0	1	0	0	0	0	0	0		3
Test	1667	8	8	0	© picture-alliance Die Kraichgauer sollen 5,2 Millionen Euro für Sigurdsson ausgegeben haben .	Other	Euro	Euro	0	0	0	0	0	0	0	0		L
Test	1667	10	10	0	© picture-alliance Die Kraichgauer sollen 5,2 Millionen Euro für Sigurdsson ausgegeben haben .	Person	Sigurdsson	Sigurdsson	0	0	0	0	0	0	0	1		[TBD]
Test	1670	2	2	0	In Ried landeten über 1.000 Bierkisten auf der Straße .	Location	Ried	Ried	0	0	0	0	0	0	0	1		[TBD]
Test	1673	6	6	0	Auffällig war dabei laut “ Wired “ , dass zunehmend von der Leinwand abgefilmte Kopien von Filmen Einzug in die Hitliste hielten .	Organisation	Wired	Wired	0	0	0	0	0	0	0	1		[TBD]
Test	1674	15	15	0	Studium , Beruf , Familie ( 1919–1933 ) Schon seit der achten Klasse wollte Heinemann Rechtsanwalt werden .	Person	Heinemann	Heinemann	0	0	0	0	0	0	0	1		[TBD]
Test	1676	8	8	0	Der entstandene Sachschaden wird auf etwa 4000 Euro geschätzt .	Other	Euro	Euro	0	0	0	0	0	0	0	0		L
Test	1677	5	6	0	Die Zahl der von Margrit Herbst beobachteten Fälle wuchs bis 1994 auf 24 an , und Herbst gab in dieser Angelegenheit schließlich ein Fernsehinterview .	Person	Margrit Herbst	Margrit Herbst	0	0	0	0	0	0	0	1		[TBD]
Test	1677	17	17	0	Die Zahl der von Margrit Herbst beobachteten Fälle wuchs bis 1994 auf 24 an , und Herbst gab in dieser Angelegenheit schließlich ein Fernsehinterview .	Person	Herbst	Herbst	0	0	0	0	0	0	0	0		L
Test	1678	1	1	0	Bundesratspräsident Peter Harry Carstensen ( CDU ) rief die Länder zur Solidarität untereinander auf .	Organisation-part	Bundesratspräsident	Bundesratspräsident	0	0	0	0	0	0	0	1		[TBD]
Test	1678	2	4	0	Bundesratspräsident Peter Harry Carstensen ( CDU ) rief die Länder zur Solidarität untereinander auf .	Person	Peter Harry Carstensen	Peter Harry Carstensen	0	0	0	0	0	0	0	1		[TBD]
Test	1678	6	6	0	Bundesratspräsident Peter Harry Carstensen ( CDU ) rief die Länder zur Solidarität untereinander auf .	Organisation	CDU	CDU	0	0	0	0	0	0	0	0		L
Test	1681	5	5	0	Bislang flossen 21,1 Millionen Euro an die Opfer .	Other	Euro	Euro	0	0	0	0	0	0	0	0		L
Test	1685	24	24	0	Erfolgte die Finanzierung des Kurzwellensenders bisher durch die Bundesregierung , so liegt diese mit dem Inkrafttreten des neuen Gesetzes nun zur Gänze beim ORF .	Organisation	ORF	ORF	0	0	0	0	0	0	0	1		[TBD]
Test	1686	2	3	0	Wehrführer Daniel Raschke berichtete von 24 theoretischen und praktischen Übungen der Einsatzabteilung ( vier Frauen und 22 Männer ) .	Person	Daniel Raschke	Daniel Raschke	0	0	0	0	0	0	0	1		[TBD]
Test	1687	1	1	0	Berlin ( Reuters ) - Die Deutsche Telekom steht nach Informationen der “ Financial Times Deutschland “ ( FTD ) vor einem radikalen Umbau .	Location	Berlin	Berlin	0	0	0	0	0	0	0	0		L
Test	1687	3	3	0	Berlin ( Reuters ) - Die Deutsche Telekom steht nach Informationen der “ Financial Times Deutschland “ ( FTD ) vor einem radikalen Umbau .	Organisation	Reuters	Reuters	0	0	0	0	0	0	0	0		L
Test	1687	7	7	1	Berlin ( Reuters ) - Die Deutsche Telekom steht nach Informationen der “ Financial Times Deutschland “ ( FTD ) vor einem radikalen Umbau .	Location-derived	Deutsche	Deutsche	0	0	0	0	0	0	0	1		[TBD]
Test	1687	7	8	0	Berlin ( Reuters ) - Die Deutsche Telekom steht nach Informationen der “ Financial Times Deutschland “ ( FTD ) vor einem radikalen Umbau .	Organisation	Deutsche Telekom	Deutsche Telekom	0	0	0	0	0	0	0	1		[TBD]
Test	1687	14	16	0	Berlin ( Reuters ) - Die Deutsche Telekom steht nach Informationen der “ Financial Times Deutschland “ ( FTD ) vor einem radikalen Umbau .	Organisation	Financial Times Deutschland	Financial Times Deutschland	0	0	0	0	0	0	0	1		[TBD]
Test	1687	16	16	1	Berlin ( Reuters ) - Die Deutsche Telekom steht nach Informationen der “ Financial Times Deutschland “ ( FTD ) vor einem radikalen Umbau .	Location	Deutschland	Deutschland	0	0	0	0	0	0	0	1		[TBD]
Test	1687	19	19	0	Berlin ( Reuters ) - Die Deutsche Telekom steht nach Informationen der “ Financial Times Deutschland “ ( FTD ) vor einem radikalen Umbau .	Organisation	FTD	FTD	0	0	0	0	0	0	0	1		[TBD]
Test	1690	3	15	0	In : Studien zur Wiener Geschichte – Jahrbuch des Vereins für Geschichte der Stadt Wien , Band 59 ( 2003 ) * Das Wiener Marktamt 1938-1945 .	Other	Studien zur Wiener Geschichte – Jahrbuch des Vereins für Geschichte der Stadt Wien	Studien zur Wiener Geschichte – Jahrbuch des Vereins für Geschichte der Stadt Wien	0	0	0	0	0	0	0	0		L
Test	1690	5	5	1	In : Studien zur Wiener Geschichte – Jahrbuch des Vereins für Geschichte der Stadt Wien , Band 59 ( 2003 ) * Das Wiener Marktamt 1938-1945 .	Location-derived	Wiener	Wien	0	1	1	0	0	0	0	0		4
Test	1690	10	15	1	In : Studien zur Wiener Geschichte – Jahrbuch des Vereins für Geschichte der Stadt Wien , Band 59 ( 2003 ) * Das Wiener Marktamt 1938-1945 .	Organisation	Vereins für Geschichte der Stadt Wien	Verein für Geschichte der Stadt Wien	0	0	0	0	1	0	0	0		
Test	1690	24	24	0	In : Studien zur Wiener Geschichte – Jahrbuch des Vereins für Geschichte der Stadt Wien , Band 59 ( 2003 ) * Das Wiener Marktamt 1938-1945 .	Location-derived	Wiener	Wiener	0	0	0	0	0	0	0	1		[TBD]
Test	1691	1	3	0	Kriegstagebuch des OKW , Band IV , S. 661 – 665 . Als X-Tag , der Beginn der Operation , wurde der 25. Mai bestimmt .	Other	Kriegstagebuch des OKW	Kriegstagebuch des OKW	0	0	0	0	0	0	0	0		L
Test	1691	3	3	1	Kriegstagebuch des OKW , Band IV , S. 661 – 665 . Als X-Tag , der Beginn der Operation , wurde der 25. Mai bestimmt .	Organisation	OKW	OKW	0	0	0	0	0	0	0	0		L
Test	1692	3	3	0	Beide werteten Kowalewskis Arbeiten zum Gemeindelandbesitz sowie zur Geschichte der Familie wie der Gentilgesellschaft aus .	Person	Kowalewskis	Kowalewskis	0	0	0	0	0	0	0	1		[TBD]
Test	1693	6	6	0	Diese politische Haltung und ihre britische Abstammung isolierten sie über lange Zeit am preußischen Hof , an dem unter anderem Otto von Bismarck zu ihren entschiedenen politischen Gegnern zählte .	Location-derived	britische	britische	0	0	0	0	0	0	0	1		[TBD]
Test	1693	14	14	0	Diese politische Haltung und ihre britische Abstammung isolierten sie über lange Zeit am preußischen Hof , an dem unter anderem Otto von Bismarck zu ihren entschiedenen politischen Gegnern zählte .	Location-derived	preußischen	preußischen	0	0	0	0	0	0	0	1		[TBD]
Test	1693	21	23	0	Diese politische Haltung und ihre britische Abstammung isolierten sie über lange Zeit am preußischen Hof , an dem unter anderem Otto von Bismarck zu ihren entschiedenen politischen Gegnern zählte .	Person	Otto von Bismarck	Otto von Bismarck	0	0	0	0	0	0	0	1		[TBD]
Test	1696	7	7	0	Bis zuletzt hoffte er auf einen deutschen Sieg und war , wie viele andere , emotional zunächst tief betrübt , als Kaiser Wilhelm II. auf den Thron verzichtete und die Republik ausgerufen wurde .	Location-derived	deutschen	deutschen	0	0	0	0	0	0	0	1		[TBD]
Test	1696	23	24	0	Bis zuletzt hoffte er auf einen deutschen Sieg und war , wie viele andere , emotional zunächst tief betrübt , als Kaiser Wilhelm II. auf den Thron verzichtete und die Republik ausgerufen wurde .	Person	Wilhelm II.	Wilhelm II.	0	0	0	0	0	0	0	1		[TBD]
Test	1697	5	6	0	Leben Der Vater von Robert Bing , Berthold Bing , stammte aus Bayern , verlegte seinen Wohnsitz später nach Straßburg und zog mit der Familie 1888 nach Basel .	Person	Robert Bing	Robert Bing	0	0	0	0	0	0	0	0		L
Test	1697	8	9	0	Leben Der Vater von Robert Bing , Berthold Bing , stammte aus Bayern , verlegte seinen Wohnsitz später nach Straßburg und zog mit der Familie 1888 nach Basel .	Person	Berthold Bing	Berthold Bing	0	0	0	0	0	0	0	1		[TBD]
Test	1697	13	13	0	Leben Der Vater von Robert Bing , Berthold Bing , stammte aus Bayern , verlegte seinen Wohnsitz später nach Straßburg und zog mit der Familie 1888 nach Basel .	Location	Bayern	Bayern	0	0	0	0	0	0	0	1		[TBD]
Test	1697	20	20	0	Leben Der Vater von Robert Bing , Berthold Bing , stammte aus Bayern , verlegte seinen Wohnsitz später nach Straßburg und zog mit der Familie 1888 nach Basel .	Location	Straßburg	Straßburg	0	0	0	0	0	0	0	0		L
Test	1697	28	28	0	Leben Der Vater von Robert Bing , Berthold Bing , stammte aus Bayern , verlegte seinen Wohnsitz später nach Straßburg und zog mit der Familie 1888 nach Basel .	Location	Basel	Basel	0	0	0	0	0	0	0	0		L
Test	1698	1	1	0	Schmidt hatte die deutliche Verringerung der Zahl der Krankenkassen sowie gleiche Ärztehonorare bei Kassen- und Privatpatienten gefordert .	Person	Schmidt	Schmidt	0	0	0	0	0	0	0	1		[TBD]
Test	1700	2	2	0	An Heikkis Fahrzeug gab es ein Leck bei der Servolenkung , bei Jarno kennen wir den genauen Grund noch gar nicht .	Person	Heikkis	Heikkis	0	0	0	0	0	0	0	1		[TBD]
Test	1700	13	13	0	An Heikkis Fahrzeug gab es ein Leck bei der Servolenkung , bei Jarno kennen wir den genauen Grund noch gar nicht .	Person	Jarno	Jarno	0	0	0	0	0	0	0	1		[TBD]
Test	1701	1	2	0	Peter Thorand wurde Gründungspräsident des Rotary Klubs Taksin Pattaya .	Person	Peter Thorand	Peter Thorand	0	0	0	0	0	0	0	1		[TBD]
Test	1701	6	9	0	Peter Thorand wurde Gründungspräsident des Rotary Klubs Taksin Pattaya .	Organisation	Rotary Klubs Taksin Pattaya	Rotary Klubs Taksin Pattaya	0	0	0	0	0	0	0	1		[TBD]
Test	1701	8	8	1	Peter Thorand wurde Gründungspräsident des Rotary Klubs Taksin Pattaya .	Person	Taksin	Taksin	0	0	0	0	0	0	0	0		L
Test	1701	9	9	1	Peter Thorand wurde Gründungspräsident des Rotary Klubs Taksin Pattaya .	Location	Pattaya	Pattaya	0	0	0	0	0	0	0	0		L
Test	1704	5	5	0	Die in der „ Bibelforscherfrage “ verunsicherten Richter wurden von Hitler im August 1942 mit dem Hinweis unter Druck gesetzt , dass es in der Tierwelt schließlich auch so sei , dass asoziale Elemente ausgemerzt würden .	Other-part	Bibelforscherfrage	Bibel	2	0	0	0	0	0	0	0		
Test	1704	11	11	0	Die in der „ Bibelforscherfrage “ verunsicherten Richter wurden von Hitler im August 1942 mit dem Hinweis unter Druck gesetzt , dass es in der Tierwelt schließlich auch so sei , dass asoziale Elemente ausgemerzt würden .	Person	Hitler	Hitler	0	0	0	0	0	0	0	1		[TBD]
Test	1706	11	13	0	Nach seinem Tod wurde der Hochaltar 1700 von seinem Mitarbeiter Seb . Hugenberg vollendet .	Person	Seb . Hugenberg	Seb . Hugenberg	0	0	0	0	0	0	0	0	3	
Test	1707	2	2	0	Finanzierung IceWars finanziert sich durch Werbebanner , jedoch werden keine Pop-up -Fenster verwendet .	Other	IceWars	IceWars	0	0	0	0	0	0	0	1		[TBD]
Test	1711	4	4	0	Wenn Gott ( Jahwe ) sagt , es sei “ nicht gut , dab der Mensch allein bleibe “ ( Gen 2,18 ) , bestätigt er , dab der Mensch “ allein “ dieses Wesen nicht vollständig verwirklicht .	Other	Jahwe	Jahwe	0	0	0	0	0	0	0	0		L
Test	1711	21	21	0	Wenn Gott ( Jahwe ) sagt , es sei “ nicht gut , dab der Mensch allein bleibe “ ( Gen 2,18 ) , bestätigt er , dab der Mensch “ allein “ dieses Wesen nicht vollständig verwirklicht .	Other	Gen	Gen	0	0	0	0	0	1	0	1	6	
Test	1713	1	1	0	Neider ist einer der letzten deklarierten Linken hier .	Person	Neider	Neider	0	0	0	0	0	0	0	0		L
Test	1714	3	3	0	Hier setzen Calvinzyklus und Gluconeogenese ein , wofür die meisten ( aber nicht alle ) Glycolysereaktionen rückwärts durchlaufen werden ( Ausnahmen : Phosphofructokinase und Hexokinase ) .	Person-part	Calvinzyklus	Calvin	1	0	0	0	0	0	0	0		
Test	1716	5	5	0	Beispiel 3 : Frau A kauft ein Lederkostüm , dessen Rock und Ärmel sie von ihrer Schneiderin um ca. 2 cm kürzen lässt .	Person	A	A	0	0	0	0	0	1	0	1	6	
Test	1718	10	10	0	Da war sie 13 Jahre alt und Klosterschülerin in Hamburg-Blankenese : Karen Clementina Theodora Danielsen , Tochter eines Kapitäns und Tyrannen , der seiner Frau gern die Bibel an den Kopf warf , damit sie ihren Inhalt besser behalte .	Location	Hamburg-Blankenese	Hamburg-Blankenese	0	0	0	0	0	1	0	1	6	
Test	1718	12	15	0	Da war sie 13 Jahre alt und Klosterschülerin in Hamburg-Blankenese : Karen Clementina Theodora Danielsen , Tochter eines Kapitäns und Tyrannen , der seiner Frau gern die Bibel an den Kopf warf , damit sie ihren Inhalt besser behalte .	Person	Karen Clementina Theodora Danielsen	Karen Clementina Theodora Danielsen	0	0	0	0	0	0	0	0		L
Test	1718	28	28	0	Da war sie 13 Jahre alt und Klosterschülerin in Hamburg-Blankenese : Karen Clementina Theodora Danielsen , Tochter eines Kapitäns und Tyrannen , der seiner Frau gern die Bibel an den Kopf warf , damit sie ihren Inhalt besser behalte .	Other	Bibel	Bibel	0	0	0	0	0	0	0	1		[TBD]
Test	1719	18	19	0	Über Land verliert ein Hurrikan den Brennstoff , den er braucht : warmes Wasser “ , sagte Ed Rappaport vom Hurrikan-Zentrum in Miami ( Florida ) im US-Fernsehen .	Person	Ed Rappaport	Ed Rappaport	0	0	0	0	0	0	0	1		[TBD]
Test	1719	23	23	0	Über Land verliert ein Hurrikan den Brennstoff , den er braucht : warmes Wasser “ , sagte Ed Rappaport vom Hurrikan-Zentrum in Miami ( Florida ) im US-Fernsehen .	Location	Miami	Miami	0	0	0	0	0	0	0	1		[TBD]
Test	1719	25	25	0	Über Land verliert ein Hurrikan den Brennstoff , den er braucht : warmes Wasser “ , sagte Ed Rappaport vom Hurrikan-Zentrum in Miami ( Florida ) im US-Fernsehen .	Location	Florida	Florida	0	0	0	0	0	0	0	1		[TBD]
Test	1719	28	28	0	Über Land verliert ein Hurrikan den Brennstoff , den er braucht : warmes Wasser “ , sagte Ed Rappaport vom Hurrikan-Zentrum in Miami ( Florida ) im US-Fernsehen .	Location-part	US-Fernsehen	US-Fernsehen	0	0	0	0	0	0	0	1		[TBD]
Test	1721	5	6	0	Ich glaube , dass Arne Friedrich integrativ wirken kann .	Person	Arne Friedrich	Arne Friedrich	0	0	0	0	0	0	0	1		[TBD]
Test	1723	17	17	0	“ Ich wusste , dass ich mich nur über die Platzierung qualifizieren kann “ , sagte Bolm .	Person	Bolm	Bolm	0	0	0	0	0	0	0	1		[TBD]
Test	1725	7	7	0	Bisher wird bisweilen eingeräumt , bei Madoff investiert zu haben .	Person	Madoff	Madoff	0	0	0	0	0	0	0	1		[TBD]
Test	1726	4	4	1	Der Ausbruch des Amerikanisch-Mexikanischen Krieges im Jahr 1846 brachte Bartley in eine schwierige Lage .	Location-derived	Amerikanisch-Mexikanischen	Amerikanisch-Mexikanischen	0	0	0	0	0	1	0	1	6	two NEs in SNE included
Test	1726	4	5	0	Der Ausbruch des Amerikanisch-Mexikanischen Krieges im Jahr 1846 brachte Bartley in eine schwierige Lage .	Other	Amerikanisch-Mexikanischen Krieges	Amerikanisch-Mexikanischer Krieg	0	0	0	0	1	0	0	0		
Test	1726	10	10	0	Der Ausbruch des Amerikanisch-Mexikanischen Krieges im Jahr 1846 brachte Bartley in eine schwierige Lage .	Person	Bartley	Bartley	0	0	0	0	0	0	0	1		[TBD]
Test	1729	2	2	0	Auch deutsche Firmen sollen Maschinen für das iranische Atomprogramm geliefert haben .	Location-derived	deutsche	deutsche	0	0	0	0	0	0	0	1		[TBD]
Test	1729	8	8	0	Auch deutsche Firmen sollen Maschinen für das iranische Atomprogramm geliefert haben .	Location-derived	iranische	iranische	0	0	0	0	0	0	0	1		[TBD]
Test	1730	5	6	0	Nach dem Wechsel von Tom Starke zum MSV Duisburg wurde Alexander Bade als neue Nummer Eins verpflichtet .	Person	Tom Starke	Tom Starke	0	0	0	0	0	0	0	0		L
Test	1730	8	9	0	Nach dem Wechsel von Tom Starke zum MSV Duisburg wurde Alexander Bade als neue Nummer Eins verpflichtet .	Organisation	MSV Duisburg	MSV Duisburg	0	0	0	0	0	0	0	1		[TBD]
Test	1730	9	9	1	Nach dem Wechsel von Tom Starke zum MSV Duisburg wurde Alexander Bade als neue Nummer Eins verpflichtet .	Location	Duisburg	Duisburg	0	0	0	0	0	0	0	1		[TBD]
Test	1730	11	12	0	Nach dem Wechsel von Tom Starke zum MSV Duisburg wurde Alexander Bade als neue Nummer Eins verpflichtet .	Person	Alexander Bade	Alexander Bade	0	0	0	0	0	0	0	1		[TBD]
Test	1731	9	9	1	Fernmeldesektorturm mit „ Horizontaler Erweiterung “ auf dem Thurauer Berg bei Thurau in Niedersachsen Die ortsfeste Komponente , von denen anfangs zwei geplant waren , hätte den Kontakt mit dem Flugzeug gehalten .	Location-derived	Thurauer	Thurau	0	1	1	0	0	0	0	0		4
Test	1731	9	10	0	Fernmeldesektorturm mit „ Horizontaler Erweiterung “ auf dem Thurauer Berg bei Thurau in Niedersachsen Die ortsfeste Komponente , von denen anfangs zwei geplant waren , hätte den Kontakt mit dem Flugzeug gehalten .	Location	Thurauer Berg	Thurauer Berg	0	0	0	0	0	0	0	1		[TBD]
Test	1731	12	12	0	Fernmeldesektorturm mit „ Horizontaler Erweiterung “ auf dem Thurauer Berg bei Thurau in Niedersachsen Die ortsfeste Komponente , von denen anfangs zwei geplant waren , hätte den Kontakt mit dem Flugzeug gehalten .	Location	Thurau	Thurau	0	0	0	0	0	0	0	0		L
Test	1731	14	14	0	Fernmeldesektorturm mit „ Horizontaler Erweiterung “ auf dem Thurauer Berg bei Thurau in Niedersachsen Die ortsfeste Komponente , von denen anfangs zwei geplant waren , hätte den Kontakt mit dem Flugzeug gehalten .	Location	Niedersachsen	Niedersachsen	0	0	0	0	0	0	0	0		L
Test	1732	15	15	0	Außerdem sollten Dienstleistungen wie Kinderbetreuung und Ganztagsschulen weiter ausgebaut werden “ , sagte die OECD-Expertin Monika Queisser bei der Vorstellung der Studie .	Organisation-part	OECD-Expertin	OECD-Expertin	0	0	0	0	0	0	0	1		[TBD]
Test	1732	16	17	0	Außerdem sollten Dienstleistungen wie Kinderbetreuung und Ganztagsschulen weiter ausgebaut werden “ , sagte die OECD-Expertin Monika Queisser bei der Vorstellung der Studie .	Person	Monika Queisser	Monika Queisser	0	0	0	0	0	0	0	1		[TBD]
Test	1734	9	9	0	Der Geschäftsführende Präsident geht davon aus , dass Klinsmann auch nach der WM 2006 weitermachen wird .	Person	Klinsmann	Klinsmann	0	0	0	0	0	0	0	1		[TBD]
Test	1735	3	3	0	Bis in Görlitz ein neues Schwimmbad gebaut oder eine alte Stadthalle saniert wird , vergehen viele Jahre bangen Wartens .	Location	Görlitz	Görlitz	0	0	0	0	0	0	0	1		[TBD]
Test	1736	1	1	1	Malwarebytes Anti-Malware findet und entfernt Schadprogramme .	Organisation	Malwarebytes	Malwarebytes	0	0	0	0	0	0	0	1		[TBD]
Test	1736	1	2	0	Malwarebytes Anti-Malware findet und entfernt Schadprogramme .	Other	Malwarebytes Anti-Malware	Malwarebytes Anti-Malware	0	0	0	0	0	0	0	1		[TBD]
Test	1737	11	16	0	Diese Behauptungen fanden unter anderen Eingang in die pseudohistorischen Werke Der heilige Gral und seine Erben ( Licoln , Baigent und Leigh , 1982 ) und Der erste Kreuzzug-Hintergründe und Auswirkungen ( Allan Oslo , 2004 ) .	Other	Der heilige Gral und seine Erben	Der heilige Gral und seine Erben	0	0	0	0	0	0	0	0		L
Test	1737	18	18	0	Diese Behauptungen fanden unter anderen Eingang in die pseudohistorischen Werke Der heilige Gral und seine Erben ( Licoln , Baigent und Leigh , 1982 ) und Der erste Kreuzzug-Hintergründe und Auswirkungen ( Allan Oslo , 2004 ) .	Person	Licoln	Licoln	0	0	0	0	0	0	0	1		[TBD]
Test	1737	20	20	0	Diese Behauptungen fanden unter anderen Eingang in die pseudohistorischen Werke Der heilige Gral und seine Erben ( Licoln , Baigent und Leigh , 1982 ) und Der erste Kreuzzug-Hintergründe und Auswirkungen ( Allan Oslo , 2004 ) .	Person	Baigent	Baigent	0	0	0	0	0	0	0	1		[TBD]
Test	1737	22	22	0	Diese Behauptungen fanden unter anderen Eingang in die pseudohistorischen Werke Der heilige Gral und seine Erben ( Licoln , Baigent und Leigh , 1982 ) und Der erste Kreuzzug-Hintergründe und Auswirkungen ( Allan Oslo , 2004 ) .	Person	Leigh	Leigh	0	0	0	0	0	0	0	1		[TBD]
